utr_id,upi_id,mobile_number,is_fake
20250421064235206,9649415090@axl,9649415090,1
20250421064235254262,9587133698@okaxis,9587133698,0
054464940,9262882442@okhdfcbank,9262882442,1
20250421064235953956,9699739204@okicici,9699739204,0
20250421064235667620X,9838746940@axl,9838746940,1
20250421064235400865,9505959205@okaxis,9505959205,0
20250421064235338543#,9047853901@okaxis,9047853901,1
20250421064235446155,9326140906@axl,9326140906,0
20250421064235868303ZZ,9899112246@ibl,9899112246,1
2025042106423543302,9122783104@okicici,9122783104,1
65935370614,9432409230@ibl,9432409230,1
20250421064235713624,9346347081@ybl,9346347081,0
20250421064235544738#,9013511592@okicici,9013511592,1
041944168,9197828764@ibl,9197828764,1
00000421064235061106,9225288334@axl,9225288334,1
20250421064235420438,9109819472@okhdfcbank,9109819472,0
20250421064235215251,9687273553@okaxis,9687273553,0
20250421064235264956,9127268808@axl,9127268808,0
20250421064235832649,9847370081@okicici,9847370081,0
20250421064235506178,9000130861@okaxis,9000130861,0
20250421064235019650,9642989069@ibl,9642989069,0
2025042106423599888,9018347077@okhdfcbank,9018347077,1
554305729855,9886526380@ybl,9886526380,1
20250421064235997647,9012749417@ibl,9012749417,0
20250421064235119254,9319353586@okicici,9319353586,0
20250421064235384,9392821269@okhdfcbank,9392821269,1
20250421064235861564,9991544738@ybl,9991544738,0
20250421064235525975,9964495409@okhdfcbank,9964495409,0
2025042106423503296,9201016887@okaxis,9201016887,1
20250421064235625737,9283896346@okhdfcbank,9283896346,0
202504210642355546,9145198787@okhdfcbank,9145198787,1
00000421064235430381,9170734285@okaxis,9170734285,1
20250421064235717703,9733280739@okicici,9733280739,0
20250421064235067430,9540071156@okicici,9540071156,0
258662689459,9494332566@ibl,9494332566,1
20250421064235378367,9696406314@okicici,9696406314,0
00000421064235639790,9029773857@okhdfcbank,9029773857,1
20250421064235010101,9835339099@okicici,9835339099,0
873068467548,9980573451@ibl,9980573451,1
5261310701,9806870877@okicici,9806870877,1
20250421064235443574,9855132918@axl,9855132918,0
517413542,9870378412@ibl,9870378412,1
20250421064235413986,9112182462@axl,9112182462,0
20250421064235953974,9108405596@okhdfcbank,9108405596,0
20250421064235571,9306193201@axl,9306193201,1
00000421064235510398,9796687983@axl,9796687983,1
202504210642354330,9875528590@ibl,9875528590,1
20250421064235395460,9696634468@okaxis,9696634468,0
20250421064235933224,9921475520@okhdfcbank,9921475520,0
20250421064235026870,9808970988@okicici,9808970988,0
00000421064235895139,9853569343@okhdfcbank,9853569343,1
20250421064235720066,9302265426@okaxis,9302265426,0
20250421064235273732,9223895976@axl,9223895976,0
32421420329,9042300746@ibl,9042300746,1
20250421064235683469,9691672438@ybl,9691672438,0
20250421064235649487,9330101733@okicici,9330101733,0
20250421064235719413,9055903581@axl,9055903581,0
20250421064235111774X,9779548140@okaxis,9779548140,1
20250421064235457814X,9304792972@okhdfcbank,9304792972,1
2025042106423544258,9105248882@ybl,9105248882,1
20250421064235898524X,9841521676@okhdfcbank,9841521676,1
20250421064235763,9377935300@ybl,9377935300,1
20250421064235342063,9150881975@okhdfcbank,9150881975,0
20250421064235370688,9894164458@okhdfcbank,9894164458,0
20250421064235366630ZZ,9637753699@okhdfcbank,9637753699,1
20250421064235948180,9919844014@okicici,9919844014,0
2025042106423533641,9085915805@okhdfcbank,9085915805,1
20250421064235055082,9329770619@axl,9329770619,0
20250421064235826850X,9684062180@okaxis,9684062180,1
20250421064235279980,9570174685@okaxis,9570174685,0
08775890,9106262064@okhdfcbank,9106262064,1
8036014222,9052994331@ybl,9052994331,1
2025042106423580585,9809195365@okhdfcbank,9809195365,1
00000421064235664598,9476634741@ibl,9476634741,1
20250421064235788100,9726358166@ibl,9726358166,0
20250421064235391527,9931225235@ibl,9931225235,0
2025042106423598894,9456416919@ybl,9456416919,1
202504210642354374,9398868381@okaxis,9398868381,1
20250421064235113753,9862445159@okaxis,9862445159,0
20250421064235444507,9980427630@okaxis,9980427630,0
20250421064235138654ZZ,9707121861@axl,9707121861,1
8245625148,9167487487@ybl,9167487487,1
202504210642354082,9601013586@ibl,9601013586,1
20250421064235944603,9217736414@ibl,9217736414,0
20250421064235189906,9677645371@okaxis,9677645371,0
20250421064235840097,9482238393@ybl,9482238393,0
1089033730,9420737270@axl,9420737270,1
20250421064235458786,9262583669@okaxis,9262583669,0
2025042106423593648,9591814888@ybl,9591814888,1
20250421064235433267,9332718662@ibl,9332718662,0
20250421064235685492,9839300222@okhdfcbank,9839300222,0
20250421064235228149,9094279132@okhdfcbank,9094279132,0
20250421064235805415,9806430813@ybl,9806430813,0
20250421064235974035,9502914899@okicici,9502914899,0
5845686406,9605419457@okaxis,9605419457,1
15481368,9036557323@ibl,9036557323,1
905943875,9770292664@ybl,9770292664,1
20250421064235377097,9870157100@okicici,9870157100,0
00000421064235941071,9062986197@okaxis,9062986197,1
959835249761,9931779360@ybl,9931779360,1
20250421064235503985#,9429667347@ibl,9429667347,1
202504210642352811,9372811648@okicici,9372811648,1
20250421064235569786,9013656410@okaxis,9013656410,0
20250421064235808700,9538317139@axl,9538317139,0
0723563935,9753206552@axl,9753206552,1
20250421064235507356,9439917380@ibl,9439917380,0
20250421064235097231,9417582449@axl,9417582449,0
20250421064235352,9002463707@okicici,9002463707,1
20250421064235957444,9070725504@ibl,9070725504,0
8586763488,9559543839@axl,9559543839,1
20250421064235635098,9518299240@okhdfcbank,9518299240,0
00000421064235237944,9434175533@ybl,9434175533,1
20250421064235868433,9827048587@ibl,9827048587,0
20250421064235909711,9104456240@axl,9104456240,0
20250421064235976735,9649381528@axl,9649381528,0
20250421064235121315,9132056800@ibl,9132056800,0
20250421064235676496,9195092581@okaxis,9195092581,0
00000421064235131834,9025647040@axl,9025647040,1
20250421064235538501,9766333491@ibl,9766333491,0
20250421064235638473,9369201599@okaxis,9369201599,0
127032869373,9496463392@okicici,9496463392,1
00000421064235546109,9517883523@okaxis,9517883523,1
00000421064235904056,9949476220@axl,9949476220,1
20250421064235783914,9705663559@okicici,9705663559,0
20250421064235407049,9856042871@okaxis,9856042871,0
20250421064235964184,9206827886@okhdfcbank,9206827886,0
00000421064235697571,9403515654@axl,9403515654,1
20250421064235334674,9341496717@okaxis,9341496717,0
20250421064235994943,9407699382@okaxis,9407699382,0
20250421064235012379,9884197624@ybl,9884197624,0
20250421064235184456,9997020730@ybl,9997020730,0
20250421064235780961,9194678143@ybl,9194678143,0
20250421064235926897,9267140154@ybl,9267140154,0
760056443350,9567785510@axl,9567785510,1
20250421064235211358,9657213989@axl,9657213989,0
00000421064235672207,9454869057@ybl,9454869057,1
2025042106423563747,9322268171@ybl,9322268171,1
20250421064235066081,9521290458@axl,9521290458,0
20250421064235702447,9324352886@okhdfcbank,9324352886,0
20250421064235205423,9660115878@ibl,9660115878,0
20250421064235830371,9777526334@axl,9777526334,0
00000421064235063177,9192519377@okaxis,9192519377,1
20250421064235190121#,9006666025@okaxis,9006666025,1
202504210642350235,9606798292@ibl,9606798292,1
20250421064235417484,9232121331@ybl,9232121331,0
20250421064235269403,9929754328@okaxis,9929754328,0
20250421064235045144,9579643926@okaxis,9579643926,0
00000421064235737399,9770654870@axl,9770654870,1
20250421064235716355,9346086364@ibl,9346086364,0
00000421064235606790,9204864764@okaxis,9204864764,1
20250421064235562882,9291157715@axl,9291157715,0
20250421064235072725,9029996621@okaxis,9029996621,0
20250421064235005857#,9633991756@okicici,9633991756,1
00000421064235635935,9710198847@okicici,9710198847,1
20250421064235990492#,9049483508@axl,9049483508,1
654030204667,9763559206@ibl,9763559206,1
1338382177,9836288687@axl,9836288687,1
20250421064235331855,9211231524@ybl,9211231524,0
20250421064235573116,9732658217@okhdfcbank,9732658217,0
20250421064235970400#,9715698225@okhdfcbank,9715698225,1
00000421064235895961,9519948987@okicici,9519948987,1
20250421064235420201,9867382403@axl,9867382403,0
00000421064235718271,9809895813@ibl,9809895813,1
77781576,9840298198@okaxis,9840298198,1
20250421064235168870,9404382516@okhdfcbank,9404382516,0
20250421064235996599,9397502428@okhdfcbank,9397502428,0
2025042106423599153,9661446132@axl,9661446132,1
00000421064235910853,9187410594@ibl,9187410594,1
00000421064235187598,9647560211@okhdfcbank,9647560211,1
20250421064235838747,9964132761@okicici,9964132761,0
20250421064235924155,9708325342@okhdfcbank,9708325342,0
00000421064235369945,9068667520@okhdfcbank,9068667520,1
00000421064235110766,9117697357@okicici,9117697357,1
3578274034,9339497447@ybl,9339497447,1
2178348803,9192410183@ybl,9192410183,1
803265955,9558319536@okaxis,9558319536,1
00000421064235063827,9765007161@ybl,9765007161,1
059171393,9261612724@okhdfcbank,9261612724,1
20250421064235468308,9758674643@okaxis,9758674643,0
20250421064235449371,9460479783@ybl,9460479783,0
202504210642358910,9584125921@ybl,9584125921,1
00000421064235279818,9606893400@okaxis,9606893400,1
20250421064235954632,9476750061@okhdfcbank,9476750061,0
20250421064235358626ZZ,9178086214@axl,9178086214,1
20250421064235831203#,9561918957@ybl,9561918957,1
202504210642359020,9494359551@okhdfcbank,9494359551,1
20250421064235751595,9053191225@okaxis,9053191225,0
20250421064235644676,9645656282@okaxis,9645656282,0
20992887420,9294007860@ybl,9294007860,1
9850621306,9944498151@ibl,9944498151,1
2025042106423520403,9598450282@okhdfcbank,9598450282,1
20250421064235580814,9700123245@axl,9700123245,0
106717420,9397668659@axl,9397668659,1
2025042106423508737,9724865005@okaxis,9724865005,1
20250421064235895778,9928769634@okhdfcbank,9928769634,0
20250421064235070245,9070492591@axl,9070492591,0
20250421064235699,9314812689@okhdfcbank,9314812689,1
202504210642355866,9762761033@okicici,9762761033,1
00000421064235613281,9323478650@okhdfcbank,9323478650,1
2025042106423589151,9173215578@okaxis,9173215578,1
20250421064235494374X,9883764232@okicici,9883764232,1
20250421064235423318ZZ,9386469231@ybl,9386469231,1
20250421064235706712,9737437800@okaxis,9737437800,0
20250421064235958051,9448680371@ibl,9448680371,0
20250421064235547929,9786688441@axl,9786688441,0
20250421064235804525,9004594400@okhdfcbank,9004594400,0
20250421064235939013,9984538407@ybl,9984538407,0
20250421064235019034,9811419990@axl,9811419990,0
20250421064235651016,9094253002@ybl,9094253002,0
00000421064235714559,9195518607@ibl,9195518607,1
20250421064235780352,9486688837@ibl,9486688837,0
20250421064235391131,9566778824@ibl,9566778824,0
00000421064235899331,9611589043@axl,9611589043,1
20250421064235673245,9868931528@ibl,9868931528,0
00000421064235069157,9956494097@okicici,9956494097,1
20250421064235078302,9812490970@axl,9812490970,0
20250421064235125976ZZ,9147441833@ibl,9147441833,1
202504210642358338,9282512002@okicici,9282512002,1
202504210642353678,9237418329@axl,9237418329,1
65236087400,9499007135@ybl,9499007135,1
20250421064235029041,9938064701@okaxis,9938064701,0
20250421064235193867,9008768190@okicici,9008768190,0
20250421064235134584,9899945089@axl,9899945089,0
33480459,9344604246@okaxis,9344604246,1
20250421064235840205,9204713854@ibl,9204713854,0
20250421064235969205#,9866793066@ibl,9866793066,1
00000421064235373790,9006879156@okaxis,9006879156,1
20250421064235449306#,9836469148@okhdfcbank,9836469148,1
20250421064235116872,9225582359@okicici,9225582359,0
20250421064235938041,9377240474@okhdfcbank,9377240474,0
20250421064235203250,9528760533@okicici,9528760533,0
20250421064235813843,9451206021@okaxis,9451206021,0
20250421064235422501,9687654127@ibl,9687654127,0
00000421064235332345,9964104302@okicici,9964104302,1
20250421064235954187ZZ,9246015027@okicici,9246015027,1
20250421064235713159,9938153385@okaxis,9938153385,0
20250421064235650898,9406836165@ybl,9406836165,0
20250421064235148912ZZ,9701694492@okhdfcbank,9701694492,1
20250421064235642296,9108565177@ybl,9108565177,0
20250421064235600592ZZ,9988425747@ybl,9988425747,1
41840671,9141513778@okicici,9141513778,1
20250421064235620940,9725649843@okicici,9725649843,0
20250421064235491,9816818896@ibl,9816818896,1
20250421064235236432,9458550519@ybl,9458550519,0
20250421064235942764,9606616857@ibl,9606616857,0
20250421064235459866,9840519014@okicici,9840519014,0
20250421064235403285X,9818124056@okicici,9818124056,1
20250421064235680436,9730003491@okhdfcbank,9730003491,0
564739050292,9966238257@okicici,9966238257,1
20250421064235113,9409005791@okicici,9409005791,1
20250421064235818534,9597744280@okaxis,9597744280,0
7634843909,9546733107@axl,9546733107,1
20250421064235349329,9529878191@ibl,9529878191,0
20250421064235698993,9712768199@ybl,9712768199,0
20250421064235845360,9903542420@ibl,9903542420,0
20250421064235989985,9143530218@okicici,9143530218,0
20250421064235772024ZZ,9093461636@okicici,9093461636,1
20250421064235974703,9456649667@ibl,9456649667,0
20250421064235513904,9944524198@ybl,9944524198,0
22377992,9832548830@axl,9832548830,1
2025042106423585100,9480723663@ybl,9480723663,1
20250421064235124473,9648006714@axl,9648006714,0
20250421064235157950ZZ,9241887781@okhdfcbank,9241887781,1
00000421064235485785,9738064072@okhdfcbank,9738064072,1
20250421064235421774,9760194186@ibl,9760194186,0
20250421064235224303,9540875915@okhdfcbank,9540875915,0
2025042106423554111,9089657942@ibl,9089657942,1
20250421064235145162,9800288662@ibl,9800288662,0
20250421064235337131,9401393041@okhdfcbank,9401393041,0
20250421064235952215,9555210332@okhdfcbank,9555210332,0
20250421064235610589,9951688924@ybl,9951688924,0
20250421064235923221,9557427079@ybl,9557427079,0
20250421064235044910ZZ,9449656373@okhdfcbank,9449656373,1
20250421064235574173,9533275679@okhdfcbank,9533275679,0
20250421064235784715,9591100293@axl,9591100293,0
53770328331,9846414561@okaxis,9846414561,1
20250421064235663593,9619282311@okicici,9619282311,0
20250421064235621468ZZ,9463146796@ibl,9463146796,1
20250421064235299034X,9852742722@okaxis,9852742722,1
20250421064235594783,9834375135@ybl,9834375135,0
00000421064235130134,9610918128@axl,9610918128,1
20250421064235692269,9065882093@ybl,9065882093,0
445616622,9969600038@ybl,9969600038,1
20250421064235333068,9853959484@axl,9853959484,0
